SabioReactionID,Name,Role,Smiles
14931,2-Arachidonoylglycerol,Substrate,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO
14932,Dehydroepiandrosterone sulfate,Substrate,[H]C24(CC=C1CC(CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H]))))OS(O)(=O)=O)
14932,Dehydroepiandrosterone sulfate,Product,[H]C24(CC=C1CC(CCC1(C)C4([H])(CCC3(C)(C(=O)CCC23([H]))))OS(O)(=O)=O)
14935,CoA,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
14935,Cholesterol,Substrate,[H]C2(CCC3([H])(C4([H])(CC=C1CC(O)CCC1(C)C4([H])(CCC23(C)))))(C(C)CCCC(C)C)
14935,Oleoyl-CoA,Substrate,CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
14935,Cholesteryl oleate,Product,[H]C2(CCC3([H])(C4([H])(CC=C1CC(CCC1(C)C4([H])(CCC23(C)))OC(=O)CCCCCCCC=CCCCCCCCC)))(C(C)CCCC(C)C)
14936,H2O,Product,[H]O[H]
14936,Guaiacol,Substrate,COc1ccccc1(O)
14936,"3,3'-Dimethoxydipheno-4,4'-quinone",Product,COC1=C/C(=C/2\C=CC(=O)C(=C2)OC)/C=CC1=O
14936,5-Phenyl-4E-pentenol,Product,c1ccc(cc1)/C=C/CCCO
14936,trans-5-Phenyl-4-pentenyl hydroperoxide,Substrate,c1ccc(cc1)/C=C/CCCOO
14940,H+,Substrate,[H]
14940,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14940,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14940,Ecdysone,Product,[H]C13(CCC4(C)(C(CCC4(O)(C3(=CC(=O)C2([H])(CC(O)C(O)CC12(C)))))C(C)C(O)CCC(C)(C)O))
14940,3-Dehydroecdysone,Substrate,[H]C14(CC(=O)C(O)CC4(C)(C2CCC3(C)(C(CCC3(O)(C2(=CC1(=O))))C(C)C(O)CCC(C)(C)O)))
14947,H2O,Substrate,[H]O[H]
14947,beta-D-Galactose,Product,OCC1OC(O)C(O)C(O)C1(O)
14947,D-Glucitol,Product,OCC(O)C(O)C(O)C(O)CO
14947,Lactitol,Substrate,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O
14948,H2O,Substrate,[H]O[H]
14948,beta-D-Galactose,Product,OCC1OC(O)C(O)C(O)C1(O)
14948,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
14948,Lactulose,Substrate,OCC2OC(OC1C(CO)OC(O)(CO)C1(O))C(O)C(O)C2(O)
14950,Phosphate,Substrate,OP(O)(O)=O
14950,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
14950,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14950,H+,Product,[H]
14950,4-Phospho-L-aspartate,Product,NC(CC(=O)OP(O)(O)=O)C(O)=O
14950,L-Aspartate 4-semialdehyde,Substrate,NC(CC=O)C(O)=O
14970,H+,Substrate,[H]
14970,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14970,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14970,L-Ribulose,Substrate,OCC1(O)(OCC(O)C1(O))
14970,D-Ribitol,Product,OCC(O)C(O)C(O)CO
14971,H2O,Substrate,[H]O[H]
14971,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
14971,8-oxo-GMP,Product,C([C@@H]1[C@H]([C@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)[nH]c2=O)O)O)OP(=O)(O)O
14971,8-oxo-GTP,Substrate,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
14972,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
14972,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14972,H+,Product,[H]
14972,H2O,Substrate,[H]O[H]
14972,CO2,Product,O=C=O
14972,Propanoate,Product,CCC(O)=O
14972,2-Methyl-3-oxopropanoate,Substrate,CC(C=O)C(O)=O
14973,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
14973,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14973,H+,Product,[H]
14973,H2O,Substrate,[H]O[H]
14973,CO2,Product,O=C=O
14973,Acetate,Product,CC(O)=O
14973,3-Oxopropanoate,Substrate,O=CCC(O)=O
14974,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
14974,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
14974,Eugenol,Substrate,C=CCc1ccc(O)c(c1)OC
14974,O-Methyleugenol,Product,C=CCc1ccc(OC)c(c1)OC
14976,S-Adenosyl-L-methionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
14976,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
14976,Caffeic acid,Substrate,OC(=O)C=Cc1ccc(O)c(O)c1
14976,Ferulic acid,Product,COc1cc(C=CC(O)=O)ccc1(O)
14980,Phosphate,Product,OP(O)(O)=O
14980,H2O,Substrate,[H]O[H]
14980,dAMP,Product,Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(O)=O)O1))
14980,dADP,Substrate,Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(O)=O)O1))
14986,H2O,Substrate,[H]O[H]
14986,Inosine,Product,OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23
14986,L-Homocysteine,Product,NC(CCS)C(O)=O
14986,S-Inosyl-L-homocysteine,Substrate,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(O)ncnc23)C(O)=O
14987,Bromide,Product,[Br-]
14987,Reduced glutathione,Substrate,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
14987,2-S-Glutathionyl acetate,Product,C(CC(=O)NC(CSCC(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
14987,Bromoacetate,Substrate,C(C(=O)[O-])Br
14990,H+,Substrate,[H]
14990,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14990,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14990,3-Fluorobenzyl alcohol,Product,c1cc(cc(c1)F)CO
14990,3-Fluorobenzaldehyde,Substrate,c1cc(cc(c1)F)C=O
14991,H+,Substrate,[H]
14991,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14991,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14991,Isopropylbenzaldehyde,Substrate,CC(C)c1ccccc1C=O
14991,2-Isopropylbenzyl alcohol,Product,CC(C)c1ccccc1CO
14993,H+,Substrate,[H]
14993,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14993,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14993,Xylose,Substrate,OC1COC(O)C(O)C1(O)
14993,Xylitol,Product,OCC(O)C(O)C(O)CO
14995,H+,Substrate,[H]
14995,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14995,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14995,Galactose,Substrate,OCC1OC(O)C(O)C(O)C1(O)
14995,Galactitol,Product,OCC(O)C(O)C(O)C(O)CO
14996,H+,Substrate,[H]
14996,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14996,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14996,1-Decanol,Product,CCCCCCCCCCO
14996,Decanal,Substrate,CCCCCCCCCC=O
14997,H+,Substrate,[H]
14997,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14997,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
14997,2-Hydroxybenzyl alcohol,Product,OCc1ccccc1(O)
14997,2-Hydroxybenzaldehyde,Substrate,O=Cc1ccccc1(O)
15009,H2O,Substrate,[H]O[H]
15009,Styrene oxide,Substrate,c1ccc(cc1)C2CO2
15009,"1-Phenyl-1,2-ethanediol",Product,C1=CC=C(C=C1)C(CO)O
15015,K+,Substrate,[K+]
15015,H2O,Substrate,[H]O[H]
15015,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
15015,Na+,Substrate,[Na+]
15015,K+,Product,[K+]
15015,Phosphate,Product,OP(O)(O)=O
15015,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
15015,Na+,Product,[Na+]
15016,Pyridoxal,Substrate,Cc1ncc(CO)c(C=O)c1(O)
15016,Pyridoxal,Product,Cc1ncc(CO)c(C=O)c1(O)
15017,Pyridoxamine,Substrate,Cc1ncc(CO)c(CN)c1(O)
15017,Pyridoxamine,Product,Cc1ncc(CO)c(CN)c1(O)
15030,H2O,Product,[H]O[H]
15030,Glycine,Product,NCC(O)=O
15030,L-Serine,Substrate,NC(CO)C(O)=O
15030,Tetrahydropteroyl di-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
15030,"5,10-Methylenetetrahydropteroyl di-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
15031,H2O,Product,[H]O[H]
15031,Glycine,Product,NCC(O)=O
15031,L-Serine,Substrate,NC(CO)C(O)=O
15031,Tetrahydropteroyl tri-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15031,"5,10-Methylenetetrahydropteroyl tri-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15032,H2O,Product,[H]O[H]
15032,Glycine,Product,NCC(O)=O
15032,L-Serine,Substrate,NC(CO)C(O)=O
15032,Tetrahydropteroyl tetra-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15032,"5,10-Methylenetetrahydropteroyl tetra-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15033,H2O,Product,[H]O[H]
15033,Glycine,Product,NCC(O)=O
15033,L-Serine,Substrate,NC(CO)C(O)=O
15033,Tetrahydropteroyl hexa-L-glutamate,Substrate,NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1
15033,"5,10-Methylenetetrahydropteroyl hexa-L-glutamate",Product,NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1
15034,H2O,Product,[H]O[H]
15034,Glycine,Product,NCC(O)=O
15034,L-Serine,Substrate,NC(CO)C(O)=O
15034,Tetrahydropteroyl penta-L-glutamate,Substrate,C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15034,"5,10-Methylenetetrahydropteroyl penta-L-glutamate",Product,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
15035,H2O,Product,[H]O[H]
15035,Glycine,Product,NCC(O)=O
15035,L-Serine,Substrate,NC(CO)C(O)=O
15035,Tetrahydropteroyl hepta-L-glutamate,Substrate,NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1
15035,"5,10-Methylenetetrahydropteroyl hepta-L-glutamate",Product,NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1
15036,H2O,Product,[H]O[H]
15036,Glycine,Product,NCC(O)=O
15036,L-Serine,Substrate,NC(CO)C(O)=O
15036,Tetrahydropteroyl octa-L-glutamate,Substrate,NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1
15036,"5,10-Methylenetetrahydropteroyl octa-L-glutamate",Product,NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1
15044,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15044,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15044,5-(Aziridin-1-yl)-4-(hydroxyamino)-2-nitrobenzamide,Product,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])NO
15044,"5-(Aziridin-1-yl)-2,4-dinitrobenzamide",Substrate,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-]
15060,H2O,Substrate,[H]O[H]
15060,NH3,Product,[H]N([H])[H]
15060,Malate,Product,OC(=O)CC(O)C(O)=O
15060,2-Hydroxysuccinamate,Substrate,C(C(C(=O)[O-])O)C(=O)N
15061,H2O,Substrate,[H]O[H]
15061,3-Phenylpropanamide,Product,C1=CC=C(C=C1)CCC(=O)N
15061,3-Phenylpropionitrile,Substrate,C1=CC=C(C=C1)CCC#N
15062,O2,Substrate,O=O
15062,H2O2,Product,OO
15062,2-Oxoglutarate,Product,OC(=O)CCC(=O)C(O)=O
15062,(S)-2-Hydroxyglutarate,Substrate,OC(=O)CCC(O)C(O)=O
15067,H2O,Substrate,[H]O[H]
15067,NH3,Product,[H]N([H])[H]
15067,Isoxanthopterin,Substrate,NC=1NC(=O)C=2N=CC(=O)NC=2(N=1)
15067,7-Hydroxylumazine,Product,c1c(=O)[nH]c2c(n1)c(=O)[nH]c(=O)[nH]2
15068,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15068,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15068,CO2,Product,O=C=O
15068,2-Oxoglutarate,Product,OC(=O)CCC(=O)C(O)=O
15068,D-threo-Isocitrate,Substrate,O[C@H]([C@H](CC([O-])=O)C([O-])=O)C([O-])=O
15069,Citrate,Substrate,OC(=O)CC(O)(CC(O)=O)C(O)=O
15069,Citrate,Product,OC(=O)CC(O)(CC(O)=O)C(O)=O
15070,Succinate,Substrate,OC(=O)CCC(O)=O
15070,Succinate,Product,OC(=O)CCC(O)=O
15071,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15071,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15071,H+,Substrate,[H]
15071,Phenylpyruvate,Substrate,OC(=O)C(=O)Cc1ccccc1
15071,L-Phenyllactate,Product,c1ccc(cc1)C[C@@H](C(=O)O)O
15074,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15074,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15074,H+,Substrate,[H]
15074,Ecdysone,Product,[H]C13(CCC4(C)(C(CCC4(O)(C3(=CC(=O)C2([H])(CC(O)C(O)CC12(C)))))C(C)C(O)CCC(C)(C)O))
15074,3-Dehydroecdysone,Substrate,[H]C14(CC(=O)C(O)CC4(C)(C2CCC3(C)(C(CCC3(O)(C2(=CC1(=O))))C(C)C(O)CCC(C)(C)O)))
15076,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15076,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15076,H+,Product,[H]
15076,Cholic acid,Substrate,[H]C12(CC(O)CCC1(C)C3([H])(CC(O)C4(C)(C([H])(CCC4([H])(C3([H])(C(O)C2)))C(C)CCC(O)=O)))
15076,3-Oxocholic acid,Product,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C
15084,Phosphate,Substrate,OP(O)(O)=O
15084,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
15084,Succinate,Product,OC(=O)CCC(O)=O
15084,Succinyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O
15084,8-Azaguanosine-5'-diphosphate,Substrate,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=NC(=NC(=O)C3=NN2)N)O)O)OP(=O)(O)OP(=O)(O)O
15084,8-Azaguanosine-5'-triphosphate,Product,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)NC(=N3)N)N=N2)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-]
15085,2-Oxoglutarate,Substrate,OC(=O)CCC(=O)C(O)=O
15085,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15085,2-Hydroxyglutarate,Product,OC(=O)CCC(O)C(O)=O
15085,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15085,H+,Substrate,[H]
15086,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15086,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15086,H+,Product,[H]
15086,H2O,Substrate,[H]O[H]
15086,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
15086,"3,4-Dihydro-2H-Pyrrole-2-carboxylate",Substrate,OC(=O)C1CCC=N1
15090,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15090,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15090,H+,Product,[H]
15090,H2O,Substrate,[H]O[H]
15090,2-Furoic acid,Product,OC(=O)c1ccco1
15090,Furfural,Substrate,O=Cc1ccco1
15097,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
15097,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
15097,H+,Substrate,[H]
15097,(R)-Dihydrolipoic acid,Product,C(CCC(=O)[O-])C[C@H](CCS)S
15097,(R)-Lipoic acid,Substrate,C1CSS[C@@H]1CCCCC(=O)[O-]
15098,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
